,A,B,C,D,E,F
0,-2.0,-0.6622482689903106,-0.9334310111193744,2.0031497243894485,0.24207245090000423,-1.1021587907552248
1,-2.0,-0.27204523840911843,-1.8234261951229467,2.762913366313847,0.13248332805881646,1.7629513240010057
2,-2.0,-2.379417496417273,6.752583864604244,1.9092500618412607,4.493748871769698,1.309715118222865
3,-2.0,-1.0046478745538658,2.7190278903474123,1.5473929401303534,3.209732141239681,0.5912734795625157
4,-2.0,-1.2512773575146432,0.7458959471627624,2.585910423105963,0.7433412321334761,1.6007122839801329
5,-2.0,-0.016924074379854166,-1.8897349260768883,3.8856136445463263,0.5764169251634035,3.0256193908720173
6,-2.0,-2.7906895843697157,4.2145203727559295,1.9742046717032613,1.133141204016498,1.8944134496954799
7,-2.0,0.23499588898337492,0.2409495200072369,1.8751788116537158,3.210941297973987,-1.0371964834929783
8,-2.0,-0.07590525889399706,0.19221728016026685,2.2731546454077396,2.540406762372273,1.2929376942124984
9,-2.0,0.23699298852244582,-1.6637747372379978,1.2618320675385135,1.3102112398068937,-0.42324101439480377
10,-2.0,1.9365885735255937,-5.041574424480068,2.295735122098672,1.3316027225711191,-1.2992111638395658
11,-2.0,-0.09829847869456118,0.6990300317793814,1.1191450880527802,3.002433074390259,0.17222463648590391
12,-2.0,-0.06481502588217554,-1.1543980188052523,1.2897085331218014,1.2159719294303966,-0.2981624753390921
13,-2.0,-0.6568454659261851,1.6479165882401006,1.6228692547748529,2.834225656387731,0.6467430133299449
14,-2.0,-0.0079750934316944,-1.2787948944793543,0.99296646700675,1.2052549186572568,0.033204522163968186
15,-2.0,0.43359485184309143,-2.254628019268192,2.0066163941305093,1.1125616844179909,1.1574670384450751
16,-2.0,0.018398295786620212,-1.3172106586937544,1.327253146846155,1.219585932879486,0.4971868060815472
17,-2.0,0.3673426628458757,-1.6904582184598396,1.043654199192229,1.5442271072319118,-0.2513206733281319
18,-2.0,-0.5918125846085056,-1.6650888388628284,3.511918181020893,-0.34871400807983965,2.618432964186381
19,-2.0,-1.6776778422971546,1.2819970423938947,2.2444666946196543,0.4266413577995857,1.3465912372501387
20,-2.0,-2.035049938310885,1.6084403382968997,1.6954248280741835,0.03834046167512978,0.9224986738278362
21,-2.0,-0.9066126870122487,0.14993502168656825,2.4537353960519486,0.836709647662071,1.5980587023706003
22,-2.0,-1.5043461990166849,4.043097581875901,1.9249587250320634,3.534405183842531,1.1289136604778967
23,-2.0,-0.2449016453555555,-0.35749572125385365,1.867331492733249,1.6527009880350354,0.8765445517680881
24,-2.0,-2.2174744543116445,2.5738747171729317,2.3678312544248596,0.6389258085496425,1.367905907726336
25,-2.0,-0.25869701610778484,-0.23768487078261424,1.7864859085541616,1.744921097001816,0.9523108853780067
26,-2.0,-0.6549669136967147,-0.6225078109363937,1.7690197377003822,0.5675583616701769,0.9674438182173941
27,-2.0,-0.28226367853749706,0.21197458130288682,1.5536034371955352,2.147447224227893,0.6432545999241859
28,-2.0,0.28532037899487367,-0.31412233645090515,1.0191378460540723,2.7565184215388423,-0.392961528067316
29,-2.0,-0.4233291036276873,1.902313665235849,1.1972542015810783,3.5556554579804747,0.30290065448859144
30,-2.0,0.49334892885162873,-1.7696632862802029,0.6471583630057252,1.7170345714230546,-0.24101187743676378
31,-2.0,-1.725168428939783,2.4619610299904444,1.90851114329302,1.5116241721108785,-0.9115283238455008
32,-2.0,-0.09841123104828406,-0.45291737353490147,1.153743332011707,1.8502601643685304,-0.2467701129601334
33,-2.0,-2.2075643842904564,5.290571012765026,2.1877872456342873,3.375442244184113,1.2211347269773263
34,-2.0,0.4164469153318702,-1.4110056909499025,0.6734644491503136,1.9218881397138379,-0.3011231564744359
35,-2.0,0.0784590537887835,2.1063483780992893,0.5222798926318754,4.763266485676857,-0.048034136754369294
36,-2.0,-1.8301653159600795,3.290059731036286,1.6867400477705492,2.129729099116127,1.0245199424237177
37,-2.0,-1.233718146664448,0.6454112447616618,2.359015417185666,0.6779749514327658,1.3613359435030468
38,-2.0,-0.1870649603838288,-0.3083050255366917,1.4343168253968472,1.8175650536956507,0.44223938679912855
39,-2.0,0.43633392490177714,-0.10942466830020603,1.7132863159028653,3.2632431815033485,0.7142445376968842
40,-2.0,0.5557062342932791,-1.7562913788314303,1.3106100013170687,1.855121089755128,-0.696042137290698
41,-2.0,-0.6890422887791118,-0.07319370319161145,1.5200378524564888,1.048721719250165,0.523850867336723
42,-2.0,-2.440434719012991,6.2335764552178095,2.2778320338773748,3.852707017191827,1.2943375633747536
43,-2.0,-0.6981724817596576,-0.5911268059112555,2.8879457940556845,0.5125282305694292,1.888867761572289
44,-2.0,0.3960172533755707,-2.53547819898838,2.1454872609653597,0.7565563077627613,1.4440400337800592
45,-2.0,-1.5371679294316596,1.625857182814432,1.8338502704251174,1.0515213239511125,1.0336652203875367
46,-2.0,0.029639775574131638,-0.33227854184480243,1.1406744873583792,2.2270010093034607,-0.15241213212935678
47,-2.0,0.1377780249171775,1.9106250487801146,0.9195179001833134,4.68618109861447,-0.22299686508330396
48,-2.0,-0.06374198593069941,-1.7654871901235034,3.5093199154179135,0.6070288380150978,2.540086679344669
49,-2.0,-1.7060845235663389,1.3482539473109072,2.3337385808273137,0.43608490017822943,1.7422193492107882
50,-2.0,0.8012844847690126,-3.153257797700036,2.221240335859704,0.9493111718379894,-1.2221423831011489
51,-2.0,-2.110515074250219,2.133984376670144,2.0184521801633117,0.41295422816970623,1.0474231655836852
52,-2.0,0.23195481947086907,-2.0573373857051873,0.7263632577917278,0.9065722532365508,0.29905705142986494
53,-2.0,-1.436755345838771,2.2654542160418556,2.6399323952712246,1.8919435243643135,1.6637688592045774
54,-2.0,0.7925493309235933,-2.8793826124987203,1.579302697860587,1.2057160493484662,-0.6727600951892678
55,-2.0,0.3078517653256331,0.6086049216603522,1.0380056971803389,3.7243084523116186,-0.2315439582146671
56,-2.0,-1.7680560400719032,1.2637422326081937,2.640376090126287,0.22763015246438723,1.6940415160970494
57,-2.0,-0.05859359408049462,0.07934047565820901,2.7861741646491334,2.4621532874972196,1.9286637581915946
58,-2.0,0.5469121752726922,-2.1835193068198704,1.9472157456635149,1.4103050437255138,1.20222311351591
59,-2.0,-2.5626470754313817,3.361191082891942,2.787698544981912,0.7358969320291787,2.0417011072267357
60,-2.0,-0.3370496465348014,0.41586622507382565,1.1221872001488347,2.241766932004223,0.1413775707208681
61,-2.0,1.2667206695632762,-3.3697167245038306,1.5201232084907708,1.6637246146227218,-0.6841765693363404
62,-2.0,-1.3309674502837774,0.7399588499449403,1.7566636878295934,0.5780239493773857,0.8820628575686829
63,-2.0,-0.8185297556106998,1.1762600035127746,1.1678829432821018,2.039200492291375,0.5212599116871376
64,-2.0,-0.6909196190850541,-1.6827092153142422,2.6347769665867578,-0.5645484534843503,1.8379565220334797
65,-2.0,0.04070207050385544,-0.7737706442427792,1.0183591013682427,1.8076334967649317,-0.03890297645368124
66,-2.0,-0.7454684161358914,1.0270372162388846,1.9444807121537195,2.036100383967102,1.2463004612289528
67,-2.0,-0.5169518891342904,-1.067932049485469,3.2919276562818762,0.39816417224595024,2.4837303665060526
68,-2.0,-0.5682082974096511,-0.27145224631026554,1.4449312621809942,1.092131158870432,0.4485866283834142
69,-2.0,0.370907179004411,-1.8506504606064489,2.348055606767283,1.3911638974023732,1.373885955722446
70,-2.0,-0.5052892684181128,-0.038510254238929065,1.8189026389922633,1.450911208924845,1.1908935887472878
71,-2.0,-1.6802811143081844,0.4264367220945613,2.2936118819318954,-0.43412550652180754,1.302805649255485
72,-2.0,1.1966628682595142,0.08334123266477045,1.9722429290386014,4.976666969183799,0.9807907003776765
73,-2.0,-0.657469833007752,1.167634256558003,1.116383323413411,2.352694590542499,0.7142875467351436
74,-2.0,-0.7540330065081547,-0.5385960596534476,1.9109680570407757,0.453337927330243,0.9266130135524235
75,-2.0,-2.306068193415585,3.815554378256918,2.12848805305779,1.7034179914257477,1.4805969156277143
76,-2.0,-0.2467789337741923,2.536825015812955,1.0337097011466272,4.543267148264571,0.29137060846285284
77,-2.0,0.2370834040247587,-0.09132740302615483,1.109045743529613,2.8828394050233626,-0.11799478581912204
78,-2.0,1.6044717767723164,-4.640891929905161,2.342005276681121,1.0680516236394724,-1.47345688257137
79,-2.0,-1.0647049578044225,1.3512952032479406,1.6792637160262,1.7218852876390955,0.7043132108564676
80,-2.0,-0.46316136679839054,-0.37951937180884787,3.041492031946929,1.1941578945943712,2.144358317569786
81,-2.0,-0.1011286652639866,-0.4384494176750038,1.3604658504823464,1.859293251797023,0.3939437399487314
82,-2.0,0.2967705717697691,-2.57308357923155,1.373729838864413,0.5204575643079884,0.3799013504526556
83,-2.0,-0.7347162581732081,0.6831394240690107,1.5058508863172584,1.7137069077225944,0.5135388911986436
84,-2.0,-0.6554662160882342,-0.44263333235333935,1.9854459378490625,0.7464342354701923,1.2684658920748495
85,-2.0,-0.8333316412914907,-0.3216861856991482,1.871765924767403,0.5116505317178706,0.987005022340922
86,-2.0,0.16633893444109313,0.5765021040816949,1.2218150416840858,3.409179972963881,0.2559828966886164
87,-2.0,-0.19540210371529756,-0.80378575068882,0.9802190618882223,1.305410041880585,0.2302248771615361
88,-2.0,-0.07808397826042934,-1.011723253344604,0.5734198241339914,1.3321087901345374,0.26135032839699607
89,-2.0,-2.161281591019484,3.0189234664532183,2.253273572151175,1.196360284414251,1.2536388946190886
90,-2.0,-0.5574667650204143,-1.1929366455329573,2.1178530623706884,0.19212982442621418,1.1276952437020566
91,-2.0,0.6544864686537027,-2.943602322356993,1.6523130063463192,0.8653706149504123,-0.7228323035601016
92,-2.0,-0.42502447530575393,0.16098493128031288,1.122724107442459,1.810935980668805,0.7544537406174724
93,-2.0,-1.120097509377572,0.5147415883587478,1.9280637195967982,0.7745465696036039,0.94392941573609
94,-2.0,-0.5307194806456509,-1.6735361805493432,2.471993101169497,-0.23497514184064489,1.7228770605778148
95,-2.0,-0.6138193962699352,4.912809860650514,0.9264741528813021,6.185171068110643,0.42570912096725627
96,-2.0,0.0837320122824683,1.3477932653303872,1.16508986751273,4.015257289895324,-0.20196788093297113
97,-2.0,-1.0699409885533988,-0.5397489357984804,2.508572117107195,-0.17963091290527794,1.651258643686397
98,-2.0,-0.6696205383918473,-1.131877608421393,3.2008768059537864,0.028881314794912294,2.404175303537952
99,-2.0,-0.011194598009928225,-0.6298078529789679,1.0693257050963307,1.8478029510011758,0.09275040240117194
