,A,B,C,D,E,F
0,1.2970338667303123,-2.0377927889000196,-3.1219004374332693,2.4895319836962155,2.02118582314887,1.920752058069338
1,3.8797407293079966,-0.3827710666348788,-2.7845793445277156,1.237883325576978,1.2004731526962886,0.324907517565919
2,3.8580488611142596,-0.6022250410225067,-3.2271006084295535,1.7563455512630248,1.596313025221817,0.8803542519712912
3,1.1737424517105735,-1.722833804451774,-2.995137091762927,2.687885392563892,1.5270260817641526,2.233215974795005
4,4.02509897427305,-0.3842624098809093,-2.666597705166134,2.2435106860159513,1.3800965266972045,1.3845463917376013
5,5.332085641898117,-1.3133830060845213,-7.095795004929006,2.3244910011475235,2.4072756641272566,1.3270358744979291
6,4.840242618746509,-0.7031484062439965,-3.3390939393779027,1.6183425049632862,2.5643149438279735,0.7404330836189019
7,4.715039812569644,-0.681130802936985,-5.289118787912706,3.253122754150349,0.42244006550270746,2.827319142866135
8,-0.033754165044581466,-0.30078315685704876,2.9900708902934365,1.290420343395284,5.479918205974253,0.32870427586550194
9,2.7496997977904427,-0.03324734986982793,-0.7224211231015063,0.9623521192333305,1.8689991081126276,0.042381878895004776
10,5.125563318595854,0.19233427732150224,1.7002584876506157,1.2341419105522569,3.2144369709028813,0.2660240196900516
11,3.2437784322432353,1.1357684200293563,6.534022034039465,1.718720996197626,5.349840929125263,-0.8119845564108867
12,4.616581475198619,-0.2924996081186427,-0.20390236471935808,1.4600656021297924,3.6464459076240234,1.3414914025553806
13,3.5954367159338054,-0.6970785379784734,-3.6022614640262587,1.3256707105413372,1.4040403053110024,0.33714092632600884
14,1.6365691190102325,-1.535116867833282,-4.015155806911179,2.3292893842060756,0.9971690530564832,1.3881159545260489
15,-0.3743927676404462,-2.3983965663717286,-1.577941624581122,2.0128450078402347,0.024116047035623395,1.1209064013762995
16,3.2946817900140357,-0.2682354940236469,-1.0041435806054109,1.003896174592319,2.379607016989717,0.09870137849054617
17,3.579626711556722,-1.381384614643996,-5.417076430069157,2.2016429698263753,2.0277648354439815,1.6650736189451183
18,3.772325421774568,-1.397881662576001,-7.635442495619417,2.8454868990100577,0.13782203674853083,2.020297103801651
19,4.409361845277482,1.1431260766887257,4.829798014177612,2.27902579849829,2.2893415072846035,1.3828762118738547
20,7.6376039552889186,-0.04479504254052454,0.9112172877663172,1.2541170098351553,3.753344081851163,-0.25570362598034946
21,2.004799461493327,-0.0129872118024697,0.5591265865786794,0.730842822591601,3.0851633418065703,0.20334191607164925
22,1.9690005492716687,-0.8342547723032562,-2.8134128064064132,1.6861048197950188,1.3292352984912092,0.7023060705025487
23,-0.1385998379432999,-0.49283735862677425,-2.3171314017733566,2.0179277757574243,0.11456142018856835,1.4228687120225296
24,0.1936040578118081,0.5007304993841155,-1.5511872297180425,2.369562373337974,0.8518693137310597,1.4405213961485728
25,4.184172937048583,0.0020871786552888855,-0.604846543233375,0.8073197959297921,1.8864203403223798,-0.00988077091621209
26,3.4634087681710177,-0.2758812797868836,-1.9328509324007301,2.062519655855266,1.5226387109874042,1.1084356513968618
27,3.724964760635332,-1.2216965072600283,-6.410676524320568,1.7402590556900184,0.6400999134143043,0.8992210602137536
28,4.303180232232732,0.6490898220358217,3.940957714245476,1.1341360494062223,3.647807223117466,-0.20045765618245648
29,0.3480456076134861,-0.30860486323439057,0.4301055667758882,1.6969826974440103,3.0375141339127785,0.7616213107691034
30,0.03494226405412126,0.004119121985139093,-0.40258583909082946,1.2399562224203233,2.0972702294610945,0.24018615390993553
31,3.934611806255256,-0.3134565993051593,-3.6241124052959703,3.2937609546806916,0.10921763107873272,2.461436044387141
32,-0.2455151325923921,-2.076206581642521,-1.1754083651195115,2.4531933810606295,0.8148515006993279,1.4547003593791525
33,-0.24831352431845272,-0.6563675076751891,-0.3671335926398669,1.1778020548706323,1.9698814782811878,0.5234980881649536
34,4.981976352868451,-0.8957093876946637,-5.316876046324656,2.190768536116357,1.6455269422124381,1.6610818812941963
35,3.511204864107307,-2.0984557335945833,-8.447430342663946,2.0337489662646915,1.4206776362472215,1.217185279237344
36,2.9514599356710978,0.3060710831564102,0.37945870733856335,1.1245469122305574,1.976102167934962,0.5012351162625036
37,4.977628717657961,-0.3907601293591289,-2.6096254923045787,2.4150416167927506,1.8354333493091612,2.1159540326302517
38,9.718737976221808,-0.20552316582583943,-1.3528910920250037,1.3908984997245057,3.144534704679914,0.9038989092952421
39,0.12439496861620936,-0.10009166982041448,-0.6551736341210057,1.0843898846566968,1.8572772660050487,0.09433671477093986
40,5.4894179594785655,0.39157421617337024,2.9547987831993723,1.180405869731683,3.305284248468532,-0.3331902292140292
41,0.7267218150081055,0.3373371695768246,0.169133048247899,0.6553914719238589,2.423982768103332,0.32148097708251355
42,1.0213037778652103,0.06704707959079055,3.447907156480537,1.4004625235850339,5.879431720799633,-0.5317209284903486
43,1.5523200192972988,-0.7437010109784704,-2.734293556189746,2.968583942260373,0.920168411523774,2.1754751021751915
44,1.2756978322992905,-0.042644485188482274,-0.39124611352007355,2.0090928845757072,2.1631553637943925,1.0307305876007964
45,4.059860186558236,0.4002926013853924,0.1752901154517441,1.645728673243907,1.0501581201133632,-0.9503366230958226
46,-0.8293100433872888,-1.1540233672513796,-1.4439090317136478,2.3168309151196587,0.0990477995211656,1.3337569475336069
47,5.875415518593796,0.17025282982889872,0.9796030818207413,1.0706438772835134,2.4792969633595208,-0.09964818475482307
48,2.718785466640929,-0.3522967877544222,-1.750534264522725,1.2050938602461618,1.7072851219682819,0.26624108963881193
49,17.911524184596516,1.1738311573795166,23.226139366610585,1.8151447293005405,4.701034202574454,-1.358493710322105
50,3.489529680373446,-1.3040535787753043,-7.215371196777921,3.0349988587257775,-0.16483752884428537,2.0370910355626037
51,-0.45433601038837235,-1.3742692910747452,1.9152509408491118,1.433863760465081,3.790870913942955,0.4987101079420956
52,5.443166279619666,-0.3450809542446152,-2.8417678149693124,1.4560468758030591,1.5365651989139542,0.45992541475742876
53,0.08990666248176912,0.1326979910105417,-0.2325517235720196,1.139653907944051,2.255517842938187,-0.15108420520133614
54,5.173701566910635,-0.49706098148609784,-2.285118192200021,1.7994332908299275,2.7865269865647417,0.8342253861239329
55,4.59545168868198,-0.5892110378882903,-3.4403125656736644,1.0783961399253257,1.7673782933801414,0.4060294264106839
56,5.93779277192961,-0.587582073399044,-4.275987597164549,2.934681381126406,1.7129529911797086,1.9745657983432512
57,3.931932231870162,-0.9317895956166892,-2.575994712984208,1.6702871717028436,3.5877388313423166,0.6735152586269312
58,0.1239695574305462,-0.1337034411701765,-0.6721486403012569,1.6058472034437266,1.844426516127551,0.61675787166395
59,3.1637761220925538,-1.584462624341213,-6.84974796327243,1.5425632101310838,0.6631370539664041,0.6360785475828424
60,3.570975193798759,0.824708479354534,1.3405847156703965,1.2014898805534955,0.8955711937798596,0.5651449997001224
61,3.358651988276824,-0.722830766694681,-4.0549265333548,2.4693570310565165,0.8728104583919511,1.5245558321889139
