,A,B,C,D,E,F
0,4.007929544242047,0.0,-0.9056835004387844,0.0,1.5943164995612156,-2.0
1,2.0717067142658676,0.0,-0.6864965863878805,0.0,1.8135034136121195,-2.0
2,2.459410406371509,0.0,-0.44344465444588854,0.0,2.0565553455541115,-2.0
3,0.8836174175487795,0.0,-0.43331981051560664,0.0,2.0666801894843934,-2.0
4,2.9134214224990505,0.0,1.375023039484562,0.0,3.875023039484562,-2.0
5,0.15579957868512911,0.0,-0.7119561842009894,0.0,1.7880438157990106,-2.0
6,5.466129513798254,0.0,2.3366001524078,0.0,4.8366001524078,-2.0
7,4.734965507657689,0.0,-0.10436702575008017,0.0,2.39563297424992,-2.0
8,4.955716863326781,0.0,0.4872518220545885,0.0,2.9872518220545885,-2.0
9,2.0841736367068098,0.0,2.227795609332074,0.0,4.727795609332074,-2.0
10,4.027349041032747,0.0,-1.183223027311747,0.0,1.316776972688253,-2.0
11,2.291603001930175,0.0,0.691184251324235,0.0,3.191184251324235,-2.0
12,4.079060467551793,0.0,-0.37701136799744006,0.0,2.12298863200256,-2.0
13,3.987674179960384,0.0,0.7178952017453932,0.0,3.2178952017453932,-2.0
14,1.6733279353651,0.0,1.262187298602245,0.0,3.762187298602245,-2.0
15,6.50378987863163,0.0,0.673044605849558,0.0,3.173044605849558,-2.0
16,4.052649326689869,0.0,0.6746990657997882,0.0,3.1746990657997882,-2.0
17,0.01926323090150255,0.0,0.25615980336496236,0.0,2.7561598033649624,-2.0
18,4.070972203246737,0.0,-0.5103207562379388,0.0,1.9896792437620612,-2.0
19,4.339265959847005,0.0,1.2715010296915996,0.0,3.7715010296915996,-2.0
20,4.0206934387512305,0.0,1.4534173429481445,0.0,3.9534173429481445,-2.0
21,0.6467375990339672,0.0,-0.34876327452505196,0.0,2.151236725474948,-2.0
22,3.43632638261815,0.0,-0.3008737767631309,0.0,2.199126223236869,-2.0
23,0.0016940299368219615,0.0,-0.6001570894021824,0.0,1.8998429105978176,-2.0
24,4.6876015260381445,0.0,0.3461506925220368,0.0,2.846150692522037,-2.0
25,5.948717154562468,0.0,2.9581555804277704,0.0,5.45815558042777,-2.0
26,4.007376033570886,0.0,2.2328278078809394,0.0,4.732827807880939,-2.0
27,0.2700575049389089,0.0,-0.8194228667570786,0.0,1.6805771332429214,-2.0
28,3.2686709551318964,0.0,0.25694909551857137,0.0,2.7569490955185714,-2.0
29,2.3959094191862613,0.0,-0.5873494790773957,0.0,1.9126505209226043,-2.0
30,4.308928908076057,0.0,-0.4146791240493295,0.0,2.0853208759506705,-2.0
31,7.804457407166639,0.0,2.352187569103263,0.0,4.852187569103263,-2.0
32,1.8392846037777644,0.0,0.49860606919483486,0.0,2.998606069194835,-2.0
33,2.000511412331368,0.0,-0.9619849224557364,0.0,1.5380150775442636,-2.0
34,4.002719176549561,0.0,-1.3885745647388914,0.0,1.1114254352611086,-2.0
35,5.3431398213500785,0.0,0.8315905366916105,0.0,3.3315905366916105,-2.0
36,0.008764096386890605,0.0,2.350688452438323,0.0,4.850688452438323,-2.0
37,4.001330988416557,0.0,-1.2910342578125207,0.0,1.2089657421874793,-2.0
38,2.0006122615100956,0.0,-0.9483631250349798,0.0,1.5516368749650202,-2.0
39,4.745911676549392,0.0,-0.5862458770487986,0.0,1.9137541229512014,-2.0
40,4.085507201302908,0.0,-0.4913137112581496,0.0,2.0086862887418504,-2.0
41,5.17204548598347,0.0,-0.11086801925917422,0.0,2.389131980740826,-2.0
42,3.5003945678769215,0.0,0.9288937513656537,0.0,3.4288937513656537,-2.0
43,0.002744224813397843,0.0,-0.9842759323924677,0.0,1.5157240676075323,-2.0
44,0.6886207540840507,0.0,0.9025313125154524,0.0,3.4025313125154524,-2.0
45,4.498673050088938,0.0,0.6859726986040111,0.0,3.185972698604011,-2.0
46,0.12929118469847556,0.0,-1.038319826292884,0.0,1.461680173707116,-2.0
47,2.002658116014186,0.0,0.00806909536624989,0.0,2.50806909536625,-2.0
48,4.323607419388992,0.0,1.0214055674164433,0.0,3.5214055674164433,-2.0
49,0.18647543439618394,0.0,-0.9564897248852937,0.0,1.5435102751147063,-2.0
50,0.555609800535501,0.0,-0.33195415591442945,0.0,2.1680458440855706,-2.0
51,0.23547391979313653,0.0,0.24948802308261886,0.0,2.749488023082619,-2.0
52,1.6594850905509326,0.0,-0.03806977409937984,0.0,2.46193022590062,-2.0
53,5.371959713574762,0.0,0.7536094067049461,0.0,3.253609406704946,-2.0
54,4.068661144081724,0.0,-0.9071482153288442,0.0,1.5928517846711558,-2.0
55,4.919288661015515,0.0,1.590595973309588,0.0,4.090595973309588,-2.0
56,0.08660883896277069,0.0,0.841146875556845,0.0,3.341146875556845,-2.0
57,3.7458098889813325,0.0,0.6306834632567204,0.0,3.1306834632567204,-2.0
58,5.291289648360269,0.0,-0.06659776704761233,0.0,2.4334022329523877,-2.0
59,2.2652042246766206,0.0,-0.5164664695243184,0.0,1.9835335304756816,-2.0
60,2.4488055103758373,0.0,-0.13547407289311542,0.0,2.3645259271068846,-2.0
61,2.001383578431718,0.0,-0.6692851754310563,0.0,1.8307148245689437,-2.0
62,4.156544850706126,0.0,2.279973383283947,0.0,4.779973383283947,-2.0
63,2.0024461353600262,0.0,-1.2402790536781694,0.0,1.2597209463218306,-2.0
64,5.439699401505765,0.0,-0.08723229389202203,0.0,2.412767706107978,-2.0
65,4.000512511126853,0.0,-0.6578870201659834,0.0,1.8421129798340166,-2.0
66,5.663880717871302,0.0,0.006196249934526943,0.0,2.506196249934527,-2.0
67,4.00367189850748,0.0,-0.032291191330763525,0.0,2.4677088086692365,-2.0
68,4.214276345536229,0.0,-0.09840876091116435,0.0,2.4015912390888356,-2.0
69,4.563477682054094,0.0,-0.09789866989820117,0.0,2.402101330101799,-2.0
70,2.00136460932994,0.0,-0.6552878992795983,0.0,1.8447121007204017,-2.0
71,4.879058924148909,0.0,0.9417080257664798,0.0,3.44170802576648,-2.0
72,7.1269692622116265,0.0,1.0932059584981926,0.0,3.5932059584981926,-2.0
73,4.393994167275236,0.0,0.3772539645440114,0.0,2.8772539645440114,-2.0
74,5.026201209530264,0.0,0.38319636438576765,0.0,2.8831963643857677,-2.0
75,5.10954637739356,0.0,0.30721323888715046,0.0,2.8072132388871505,-2.0
76,4.734276638083978,0.0,0.27147768843004894,0.0,2.771477688430049,-2.0
77,3.379726172051253,0.0,0.08256592501142146,0.0,2.5825659250114215,-2.0
78,0.470896309688019,0.0,1.397903066945287,0.0,3.897903066945287,-2.0
79,2.0392244932783785,0.0,-1.0505597053469922,0.0,1.4494402946530078,-2.0
80,3.8232331908926263,0.0,-0.05858473298521272,0.0,2.4414152670147873,-2.0
81,4.557512764933174,0.0,0.03753398163168242,0.0,2.5375339816316824,-2.0
82,3.4557650556478046,0.0,-0.065002557983171,0.0,2.434997442016829,-2.0
83,0.3617009752390651,0.0,-0.05009397301783469,0.0,2.4499060269821653,-2.0
84,3.6451039032438013,0.0,1.3404395687249528,0.0,3.840439568724953,-2.0
85,4.4461621782235765,0.0,-0.485072924048342,0.0,2.014927075951658,-2.0
86,6.283390749124672,0.0,0.7823577483368598,0.0,3.28235774833686,-2.0
87,4.058319461566612,0.0,-1.0240209454337352,0.0,1.4759790545662648,-2.0
88,6.590801681773796,0.0,2.2200554023242285,0.0,4.7200554023242285,-2.0
89,4.033682808120639,0.0,0.30528552968763645,0.0,2.8052855296876364,-2.0
90,0.9483916783110073,0.0,0.3386657668930759,0.0,2.838665766893076,-2.0
91,0.4966865833667048,0.0,0.05283731169885986,0.0,2.55283731169886,-2.0
92,1.5978935895334208,0.0,3.4470200716191695,0.0,5.9470200716191695,-2.0
93,0.645493282016836,0.0,-0.6364219322733591,0.0,1.863578067726641,-2.0
94,5.642153968011155,0.0,0.3295368312553375,0.0,2.8295368312553375,-2.0
95,2.762168549201381e-06,0.0,3.883708231498421,0.0,6.383708231498421,-2.0
96,6.3667398324872595,0.0,1.026429839420807,0.0,3.526429839420807,-2.0
97,15.60250771834652,0.0,2.087729368410818,0.0,4.587729368410818,-2.0
98,0.054723519285791784,0.0,-1.1843406420125007,0.0,1.3156593579874993,-2.0
99,2.277011330268944,0.0,0.25707241228093514,0.0,2.757072412280935,-2.0
