,A,B,C,D,E,F
0,3.4460715066226926,0.16824884237186064,2.0,0.9221741520079347,1.8899891394790769,0.20871233351935253
1,4.851521898002811,1.1529080483817689,2.0,1.9608673934360885,1.7107530436698863,-0.9709195819006355
2,1.48653077708393,-0.7988715663333847,2.0,2.450690490108904,0.6567572222082596,2.278350091100216
3,1.8868221310257698,-0.5935108095953823,2.0,2.7694085061474927,0.2530035535487982,2.002942986331359
4,-0.45368029487468897,-1.4982723812005372,2.0,2.4176665652139286,0.4135254223849527,1.4345031283098033
5,3.8434224101159162,-1.02439874989197,2.0,1.5405885134191597,1.8097047098351724,0.6405911854026654
6,34.69978843623087,-0.3273632671550922,2.0,1.6856859720087507,6.408197605622351,0.687362888179694
7,3.4638843876826124,-1.6024705341114038,2.0,2.2033313374139736,4.799458235642307,1.2973742088759017
8,3.9876939668017775,-0.37382348261082793,2.0,1.272343979171698,1.159221659964759,0.2846131084306999
9,3.900530651592466,-0.8020097323691797,2.0,1.1432369279204453,1.4823672162385564,0.349717436945644
10,3.3738738386348506,-0.2264921050953446,2.0,2.022241081575569,2.3825944040274596,1.1656317667564475
11,-0.8161705843347874,-1.95522698762303,2.0,1.8876716446072745,-0.03799597738320143,0.9251902175284877
12,1.6397646658111786,0.01673203239676035,2.0,1.5290329502180762,2.0007112698530785,0.7758789679083249
13,6.128460951242325,-1.2398005584751632,2.0,2.070539797022216,4.8506003110413625,1.083588907482134
14,5.571320744349832,0.049950704129612535,2.0,0.7932002639952201,2.382100109625007,-0.0353790694210685
15,4.756168489554958,-0.7581211367864202,2.0,1.2720042968420404,2.030497989691704,0.5757336958341793
16,-0.9307924099671221,1.3584339662618348,2.0,1.8413931027438906,0.37050148546069434,-1.4945307416498779
17,5.442361616194939,-0.10427841072418093,2.0,1.237867803197075,1.8965328259858902,-0.38629261900028733
18,2.5318104590324966,-0.16553579974069713,2.0,1.449418038722861,2.2963868712397764,-0.4912675873277017
19,5.059833073402536,-0.7998297948836808,2.0,1.656448073160584,2.408291389200926,0.6581743836022249
20,4.262903206401715,2.1527763026964926,2.0,1.7738708675506245,3.9041432125249456,1.2093648267512198
21,1.5813599379948553,-1.941237692550587,2.0,1.990291736314639,0.8968840590562219,1.4500812645250736
22,3.595885402961185,2.223611474001356,2.0,1.718670965028682,1.292244554348385,-0.9304984097108266
23,73.83884805156494,-0.011423847808063162,2.0,1.5382960635515592,9.511623821424408,-0.6319894808966291
24,0.37392267407415125,-2.072700763021686,2.0,2.178480721442229,0.7661459561398114,1.6009947980226156
25,2.3505058567817514,-0.05761804076984227,2.0,3.7960431875156297,1.7997816826823996,2.834435085148133
26,4.293362702656419,0.275914766798494,2.0,2.878799732902128,0.7836340527774711,1.8800401733402785
27,0.4296870724632455,0.2153992899456562,2.0,1.713406244905468,0.7393414340846944,0.986598893659683
28,5.197399433700674,-0.4685419472809821,2.0,1.3961543582795872,2.3416913411344655,0.6507519598580551
29,3.2109316234337797,-1.7695529832462593,2.0,2.1817009447510003,0.16366716544113208,1.456129394973726
30,5.749282671793931,0.5082328205941732,2.0,2.0944751458379125,1.0705163969431575,1.0972770014783393
31,3.553659370838317,-0.9663758345488482,2.0,2.206692889493311,0.048490686664024535,1.2078883528096611
32,0.14214663741921651,0.4404278643582073,2.0,1.2451296239504552,3.0566314474346106,-0.3597917121675396
33,5.00043623021305,-0.7364224417123927,2.0,1.123750493871809,2.7485182374010693,0.3689965483602023
34,4.440129896103047,0.7384092052466508,2.0,1.7775779125831876,0.9737259211579238,-0.7890335074387957
35,2.0325669357813285,-0.1601822567663904,2.0,1.362098831379822,0.5894316248342684,-0.37970181910867185
36,1.292569216141474,1.3075457544113134,2.0,2.084643882005319,0.14166352888543277,1.408432122777588
37,0.20032563923287117,-0.22226911719420564,2.0,1.077876927439839,1.4886563906959362,0.08983605471712008
38,-0.7072239100485367,-1.075888803408951,2.0,1.554073523196449,0.5920243389729799,0.7424950469548264
39,2.8429563430744005,0.1924010494225809,2.0,1.1646165241282302,3.4309644455251647,-0.1694122202242896
