Unnamed: 0,A,B,C,D,E,F
0,4.000186710071976,0.8754611208579186,1.2632972775032902,2.926899577774758,0.2612893366627283,-2.0
1,3.7684435115094814,-0.7110725602628468,-5.060464901328952,2.9910923890326657,0.1191718746060078,-2.0
2,1.683461095158847,0.6662025722132388,-0.4858590449221371,2.900549045089735,0.8926148432621229,-2.0
3,3.054488884303612,1.7407790326414918,2.08627145817546,2.860947427655003,-0.730918747056771,-2.0
4,4.550721576626192,-0.0518291594457422,0.1006284916034676,2.620438013328964,2.836488565791606,-2.0
5,4.142284375019169,0.2049518221584997,-1.6355526603055188,2.9735452302681424,0.0154786091356202,-2.0
6,5.012085044049245,1.6878485301288169,6.851791629637821,2.977446759505089,0.8921512551586772,-2.0
7,4.805211180262964,0.1332948593151717,-1.5427862019152347,2.7803613875470368,0.3167038498319233,-2.0
8,0.6467681965504579,2.2358763765216514,-0.5689537442906665,2.606084185294146,0.4849525239566524,-2.0
9,1.9181325292077005,0.2967586190286169,-2.315631300644453,2.9021597529741587,-0.384853661125999,-2.0
10,1.9058034255908496,0.6025032625074624,-1.7277292988267992,2.9491579496604023,-0.3759820804431841,-2.0
11,4.315285249330397,-0.2717517678662698,-2.8509044698902994,2.4362400630734107,0.821781925462473,-2.0
12,2.4626391005010992,0.2766488527507576,-1.7478459892259215,2.9565677137339,0.0708677288812913,-2.0
13,0.6815666512770502,0.5995947266533411,-0.0032399409991796,2.496755971902856,2.0880962890323245,-2.0
14,5.40469103298862,0.5042987480293643,1.730465942084896,2.9608682733566534,1.5048870206632037,-2.0
15,4.492820398556424,-0.7867329093343834,-3.674264495175759,2.999966005798944,2.3603851680974,-2.0
16,-0.123610144863164,1.6333231419661467,-2.741705853067608,2.9515540313088366,-0.0398105428808143,-2.0
17,1.3656946837750883,2.08567010779921,0.3294392646272595,2.5217604062520835,-0.0189493137027366,-2.0
18,0.4641379150395454,-0.1313098871742243,-2.390560230339404,2.6781956012366086,0.1703856669177187,-2.0
19,5.479569511946252,-0.3533208291158484,-2.4533816728126325,2.962346488056895,1.9826643703461424,-2.0
20,0.265534865925618,-1.1943648985923707,-2.541819709389999,2.794357488987511,0.2753258138239903,-2.0
21,-0.5630632395038168,2.091524913473476,-3.0021239008378138,2.964218741072737,0.6755368924455016,-2.0
22,3.648146766565956,1.3312771751992702,2.158752492533865,2.9073437293536317,-0.1979420295724124,-2.0
23,9.3074700904539,-0.6712070317738873,-6.5861062208286185,2.994980075087466,2.1611331519091785,-2.0
24,4.625686209442862,2.35434157406607,11.163165684777583,2.957293597826652,2.772720333302163,-2.0
25,1.147419163431965,1.8965976221612952,0.7559522921406319,2.9981521371317656,1.0797598351532645,-2.0
